Bench,Mode,Frequency,Prefetch,Wait states,Energy,Duration,Energy (IT adjusted),Duration (IT adjusted),HW Cycles (IT adjusted),Avg power,Avg current,Avg voltage,Benchmark,Executed insns (no MULS),MULS insns,Taken branches,RAM data reads,RAM insn reads,RAM writes,Flash data reads,Flash insn reads,Flash writes,BL insns,BL word-aligned,PUSH/POP PC/LR
sqrt,0,48000000,1,0,10.9814778987,263.45626,10.9814778987,263.45626,12645900480,0.0416823568,0.0137650335,3.0281397281,sqrt,9138057225,96550912,996339713,561233920,0,546775040,135700481,5142159364,0,127401985,40456192,79728640
st,0,48000000,1,0,2.8013528809,65.68189,2.8013528809,65.68189,3152730720,0.0426503124,0.0140872563,3.0275860600,st,2362494985,43728896,206438401,129507328,0,120762368,56872961,1307758596,0,22945793,15421440,12427264
statemate,0,48000000,1,0,0.0086686805,0.21083,0.0086686805,0.21083,10119840,0.0411175721,0.0135799299,3.0282016913,statemate,5095433,0,528385,1044480,0,1388544,1466369,2203652,0,53249,12288,40960
stb_perlin,0,48000000,1,0,4.8494920872,118.42354,4.8494920872,118.42354,5684329920,0.0409504078,0.0135232496,3.0281567779,stb_perlin,3802832905,44081152,406953985,428933120,0,408084480,89890817,2131066884,0,58757121,24043520,52801536
stringsearch1,0,48000000,1,0,0.0433208950,1.05746,0.0433208950,1.05746,50758080,0.0409670657,0.0135282093,3.0283541815,stringsearch1,33329161,4096,4440065,2551808,0,3461120,2588673,18878468,0,40961,8192,36864
strstr,0,48000000,1,0,0.0053338832,0.12637,0.0053338832,0.12637,6.06576e+06,0.0422095753,0.0139412507,3.0282950237,strstr,3661833,0,540673,315392,0,327680,618497,2117636,0,40961,32768,36864
tarai,0,48000000,1,0,0.0026333970,0.06951,0.0026333970,0.06951,3336480,0.0378851512,0.0125035159,3.0311432605,tarai,1261577,0,249857,692224,0,700416,24577,765956,0,86017,73728,81920
trio-snprintf,0,48000000,1,0,0.0631192882,1.54710,0.0631192882,1.54710,74260800,0.0407984591,0.0134700752,3.0288778536,trio-snprintf,44568585,98304,6438913,7290880,0,7389184,724993,26021892,0,995329,581632,528384
trio-sscanf,0,48000000,1,0,0.0675750643,1.66554,0.0675750643,1.66554,79945920,0.0405725455,0.0133942183,3.0291609391,trio-sscanf,45806172,753664,6295624,8425477,0,9433294,1536076,26800466,0,966658,528385,671745
ud,0,48000000,1,0,0.0196726321,0.49290,0.0196726321,0.49290,23659200,0.0399117450,0.0131747986,3.0295651888,ud,14684169,708608,1765377,2891776,0,1105920,528385,8577028,0,196609,110592,81920
